			O1				O2				O3			
1130	1	37	412.82	528.53	410.80	526.15	412.40	528.36	410.27	525.48	412.98	528.57	410.11	525.09
1131	1	37	411.80	529.30	409.93	526.92	411.63	528.84	409.40	526.34	412.05	529.35	409.13	525.91
1132	1	37	410.86	530.02	408.97	527.71	411.04	529.49	408.49	527.16	411.12	530.14	408.17	526.74
1133	1	37	410.03	530.69	408.14	528.42	409.98	530.73	407.54	528.04	410.30	530.86	407.30	527.52
1134	1	37	409.18	531.42	407.23	529.19	409.07	531.48	406.75	528.79	409.42	531.65	406.36	528.39
1135	1	37	408.38	532.21	406.36	529.85	408.33	532.18	405.96	529.39	408.56	532.45	405.43	529.31
1136	1	37	407.55	533.05	405.33	530.63	407.62	532.92	404.95	530.16	407.80	533.22	404.56	530.23
1137	1	37	406.75	533.88	404.40	531.44	407.02	533.58	404.06	531.01	407.22	533.85	403.79	531.11
1138	1	37	405.96	534.69	403.52	532.26	406.35	534.41	403.26	532.03	406.49	534.87	402.93	532.13
1139	1	37	405.18	535.49	402.66	533.18	404.82	535.90	402.52	532.99	404.96	536.53	402.11	533.01
1140	1	37	403.84	536.73	401.76	534.09	404.00	536.33	401.70	533.91	403.96	537.15	401.49	533.57
1141	1	37	402.90	537.42	401.04	534.58	402.89	537.32	400.96	534.48	403.04	537.71	400.75	534.09
1142	1	37	401.93	538.05	400.19	535.08	402.05	537.93	400.30	534.78	402.13	538.31	399.72	534.72
1143	1	37	400.84	538.70	399.11	535.68	401.48	538.35	399.21	535.32	401.26	538.92	398.69	535.47
1144	1	37	399.73	539.31	398.02	536.34	400.65	539.10	398.14	536.06	400.15	539.66	397.72	536.27
1145	1	37	398.65	539.82	397.01	537.06	398.86	540.34	397.20	536.79	398.90	540.45	396.71	537.00
1146	1	38	430.40	494.63	432.09	498.09	431.02	495.35	432.18	498.03	431.03	494.75	432.30	498.19
1147	1	38	429.48	495.05	430.96	498.63	430.58	495.48	431.05	498.45	430.27	495.01	431.11	498.52
1148	1	38	428.87	495.31	429.81	499.03	429.19	495.64	429.78	498.66	429.30	495.31	429.89	498.70
1149	1	38	428.18	495.55	428.55	499.27	427.69	495.91	428.55	498.96	428.15	495.60	428.62	498.83
1150	1	38	427.02	495.72	427.26	499.38	426.60	496.19	427.38	499.20	426.93	495.86	427.43	499.00
1151	1	38	425.56	495.76	426.10	499.45	425.94	496.46	426.10	499.15	425.64	496.05	426.22	499.24
1152	1	38	423.99	496.03	424.83	499.57	424.16	497.03	424.95	499.45	424.34	496.22	424.94	499.48
1153	1	38	422.70	496.50	423.55	499.76	423.27	497.10	423.72	499.85	423.17	496.44	423.73	499.67
1154	1	38	421.62	496.89	422.39	499.99	422.19	497.28	422.50	499.94	421.90	496.71	422.50	499.88
1155	1	39	372.17	401.88	371.70	398.49	372.26	401.91	371.95	398.57	372.16	402.02	372.28	397.96
1156	1	39	370.68	402.02	370.59	398.61	371.07	402.01	371.09	398.58	370.93	402.00	371.00	397.92
1157	1	39	369.44	401.92	369.70	398.63	369.63	401.88	369.82	398.52	369.80	401.97	369.84	397.92
1158	1	39	368.41	401.82	368.68	398.55	368.63	401.87	368.56	398.53	368.50	401.91	368.58	397.95
1159	1	39	367.44	401.82	367.62	398.42	367.25	401.88	367.40	398.51	367.20	401.82	367.35	397.96
1160	1	39	366.07	401.82	366.31	398.25	365.87	401.74	366.28	398.41	365.88	401.72	366.09	397.94
1161	1	39	364.88	401.78	365.16	398.13	364.85	401.62	365.06	398.28	364.70	401.62	364.95	397.90
1162	1	39	363.57	401.66	363.90	398.03	363.87	401.58	363.84	398.29	363.36	401.50	363.66	397.83
1163	1	39	362.26	401.51	362.58	397.94	362.49	401.66	362.73	398.21	362.04	401.37	362.39	397.73
1164	1	39	360.91	401.35	361.36	397.84	360.83	401.34	361.70	398.03	360.89	401.24	361.30	397.62
1165	1	39	359.47	401.04	360.09	397.69	359.80	401.07	360.54	397.72	359.74	401.09	360.21	397.50
1166	1	39	358.43	400.84	358.95	397.53	359.33	400.95	359.28	397.76	358.44	400.91	358.95	397.33
1167	1	39	357.24	400.67	357.76	397.33	357.62	400.66	358.01	397.83	357.22	400.73	357.76	397.15
1168	1	39	355.99	400.48	356.49	397.13	356.35	400.57	356.80	397.55	356.00	400.57	356.56	396.95
1169	1	39	355.02	400.31	355.29	397.04	355.23	400.43	355.59	397.36	354.85	400.40	355.43	396.75
1170	1	39	353.77	400.13	354.08	397.02	354.02	400.22	354.34	397.30	353.73	400.24	354.33	396.56
1171	1	39	352.57	400.02	352.98	396.86	352.69	400.05	353.08	397.13	352.51	400.05	353.12	396.36
1172	1	39	351.27	399.93	351.74	396.61	351.50	399.98	351.89	396.90	351.14	399.80	351.75	396.15
1173	1	39	349.88	399.75	350.46	396.41	349.87	399.74	350.65	396.64	349.98	399.55	350.57	396.01
1174	1	39	348.60	399.37	349.26	396.28	348.62	399.35	349.48	396.36	348.64	399.25	349.32	395.85
1175	1	39	347.24	398.94	347.98	396.10	347.49	399.00	348.25	396.06	347.59	399.00	348.38	395.65
1176	1	39	346.27	398.65	347.05	395.86	346.58	398.82	347.02	395.79	346.39	398.73	347.21	395.34
1177	1	39	345.15	398.36	345.85	395.53	345.38	398.71	345.77	395.67	345.25	398.52	346.04	395.01
1178	1	39	344.04	398.11	344.60	395.24	343.80	398.35	344.57	395.43	344.07	398.33	344.79	394.68
1179	1	39	343.04	397.98	343.38	394.99	342.81	398.11	343.33	395.13	343.00	398.17	343.61	394.44
1180	1	39	341.75	397.95	342.13	394.76	341.83	398.04	342.10	394.93	341.91	398.01	342.42	394.25
1181	1	40	444.48	378.09	443.73	379.25	444.39	378.42	443.60	379.39	444.72	377.76	443.61	379.28
1182	1	40	443.70	377.50	442.81	378.65	443.38	377.65	442.67	378.71	443.97	377.20	442.88	378.78
1183	1	40	442.73	376.82	441.96	378.05	442.53	377.13	441.84	378.13	442.92	376.55	441.94	378.17
1184	1	40	441.88	376.30	441.12	377.54	441.92	376.51	441.00	377.61	442.03	375.98	440.98	377.53
1185	1	41	368.15	231.61	365.93	231.42	368.16	231.68	366.27	231.79	368.29	231.82	365.69	231.88
1186	1	41	368.04	232.96	365.78	232.71	368.22	232.89	366.20	232.66	368.30	233.06	365.71	233.01
1187	1	41	367.75	234.27	365.74	233.92	367.98	234.45	365.93	233.87	368.10	234.42	365.66	233.94
1188	1	41	367.39	235.39	365.60	234.83	367.38	235.45	365.82	234.87	367.65	235.60	365.50	234.80
1189	1	41	367.02	236.41	365.26	235.63	367.03	236.14	365.66	235.21	367.24	236.53	365.19	235.56
1190	1	41	366.60	237.48	364.72	236.74	366.90	236.75	365.01	236.18	366.85	237.49	364.66	236.51
1191	1	41	366.25	238.42	364.36	237.96	366.42	238.07	364.57	237.34	366.58	238.27	364.20	237.68
1192	1	41	366.01	239.32	364.26	239.20	366.17	238.86	364.10	238.52	366.35	239.20	364.02	238.95
1193	1	41	365.92	240.46	364.18	240.45	365.94	239.74	364.11	239.78	366.22	240.18	363.96	240.18
1194	1	41	366.05	241.63	364.06	241.68	365.87	240.92	363.98	241.00	366.22	241.14	363.94	241.44
1195	1	41	366.15	242.68	364.20	242.94	366.04	242.08	363.94	242.26	366.44	242.20	364.13	242.67
1196	1	41	366.20	243.97	364.46	244.10	366.21	243.06	364.36	243.40	366.80	243.82	364.49	243.81
1197	1	41	366.15	245.67	364.39	245.37	366.22	245.11	364.54	244.59	366.53	245.36	364.35	245.07
1198	1	41	365.98	246.90	364.15	246.56	366.06	246.08	364.13	245.80	366.49	246.56	364.11	246.28
1199	1	41	365.68	248.31	363.89	247.83	365.86	247.29	364.01	247.02	366.21	248.50	363.79	247.49
1200	1	42	357.67	262.61	356.18	262.09	357.69	262.92	356.02	262.29	358.04	262.97	355.78	262.50
1201	1	42	357.35	263.64	355.87	263.32	357.38	263.81	355.72	263.40	357.93	263.75	355.62	263.20
1202	1	42	357.16	264.84	355.55	264.51	357.20	264.87	355.41	264.59	357.55	264.94	355.16	264.35
1203	1	42	356.92	266.01	355.35	265.77	356.96	266.22	355.20	265.84	357.35	265.95	355.03	265.58
1204	1	42	356.65	267.30	355.19	266.97	356.76	267.34	354.95	267.01	357.03	267.42	354.72	266.81
1205	1	42	356.31	268.61	354.82	268.01	356.47	268.64	354.70	268.15	356.71	268.60	354.45	268.03
1206	1	42	355.85	269.70	354.33	268.89	356.04	269.68	354.50	268.60	356.04	269.98	354.15	268.97
1207	1	42	355.36	270.72	353.74	270.01	355.46	270.48	353.71	269.52	355.45	270.86	353.73	269.78
1208	1	42	354.87	271.85	353.29	271.19	354.72	271.64	353.12	270.63	354.98	271.74	353.10	270.80
1209	1	42	354.43	273.00	352.75	272.19	354.47	272.19	352.69	271.78	354.55	272.84	352.52	271.97
1210	1	42	354.03	274.05	352.15	273.28	354.10	273.72	352.30	272.99	354.12	273.80	352.09	273.12
1211	1	42	353.74	274.90	351.81	274.47	353.80	274.73	351.73	274.07	353.91	274.74	351.72	274.31
1212	1	42	353.49	276.03	351.60	275.67	353.52	275.67	351.58	275.34	353.71	275.98	351.46	275.52
1213	1	42	353.23	277.01	351.52	276.94	353.27	276.59	351.47	276.57	353.50	277.10	351.22	276.78
1214	1	42	353.18	278.35	351.48	278.21	353.38	277.90	351.46	277.83	353.40	278.17	351.11	277.98
1215	1	42	352.97	279.73	351.36	279.45	353.05	279.43	351.29	279.06	353.19	279.51	351.04	279.28
1216	2	1	497.81	103.88	497.37	98.45	497.99	103.93	497.07	98.33	497.38	103.97	496.71	98.07
1217	2	1	496.50	104.00	496.07	98.53	496.11	104.09	495.93	98.47	496.29	104.06	495.63	98.22
1218	2	1	495.41	104.12	494.89	98.60	495.15	104.13	495.05	98.46	494.96	104.17	494.30	98.39
1219	2	1	494.36	104.26	493.58	98.71	494.71	104.17	493.82	98.46	493.67	104.31	492.98	98.55
1220	2	1	493.45	104.42	492.40	98.89	493.62	104.37	492.61	98.70	492.64	104.43	491.91	98.66
1221	2	1	492.11	104.69	491.14	99.11	491.71	104.71	491.35	98.81	491.43	104.59	490.68	98.80
1222	2	1	490.67	104.97	489.89	99.28	490.92	104.79	490.11	98.93	490.12	104.79	489.32	98.95
1223	2	1	489.18	105.21	488.65	99.37	489.76	104.84	488.84	99.01	488.96	104.96	488.12	99.10
1224	2	1	488.13	105.36	487.43	99.39	488.74	105.14	487.63	99.13	487.77	105.14	486.90	99.28
1225	2	1	487.31	105.50	486.20	99.58	487.62	105.42	486.41	99.35	486.47	105.34	485.62	99.48
1226	2	1	485.91	105.74	484.97	99.87	486.69	105.58	485.20	99.69	485.12	105.53	484.36	99.67
1227	2	1	484.32	105.98	483.76	100.11	484.91	105.95	483.99	100.04	483.80	105.72	483.18	99.81
1228	2	1	482.67	106.07	482.46	100.24	482.59	106.35	482.71	100.20	482.33	105.93	481.84	99.92
1229	2	1	481.39	106.09	481.22	100.27	481.27	106.32	481.52	100.17	481.12	106.12	480.76	99.99
1230	2	1	480.39	106.11	480.00	100.32	480.30	106.22	480.25	100.10	479.53	106.33	479.35	100.07
1231	2	1	479.21	106.16	478.72	100.44	479.42	106.19	479.01	100.13	478.09	106.48	478.04	100.14
1232	2	1	477.94	106.24	477.50	100.55	477.86	106.29	477.77	100.17	476.91	106.49	476.87	100.20
1233	2	1	476.54	106.36	476.25	100.64	476.55	106.41	476.53	100.16	475.70	106.41	475.57	100.26
1234	2	1	475.27	106.46	475.04	100.69	475.49	106.40	475.20	100.23	474.37	106.33	474.14	100.33
1235	2	1	473.99	106.50	473.73	100.71	474.40	106.35	473.99	100.32	472.82	106.33	472.54	100.38
1236	2	1	472.55	106.61	472.48	100.70	472.96	106.43	472.77	100.33	470.98	106.42	470.74	100.42
1237	2	1	471.17	106.77	471.27	100.70	471.50	106.61	471.51	100.34	468.89	106.55	468.74	100.44
1238	2	1	470.09	106.76	470.03	100.73	470.18	106.73	470.19	100.41	466.65	106.68	466.62	100.44
1239	2	1	469.00	106.65	468.82	100.77	469.36	106.47	468.97	100.47	464.30	106.78	464.48	100.41
1240	2	1	467.50	106.70	467.49	100.80	467.78	106.52	467.71	100.49	461.92	106.81	462.40	100.35
1241	2	1	465.90	106.84	466.31	100.79	465.95	106.88	466.48	100.47	459.81	106.72	460.49	100.27
1242	2	1	464.52	106.83	465.05	100.71	465.07	106.78	465.26	100.47	458.39	106.53	458.80	100.19
1243	2	1	463.63	106.62	463.82	100.67	463.87	106.50	463.99	100.47	457.60	106.14	457.33	100.18
1244	2	1	462.77	106.30	462.53	100.65	462.95	106.35	462.80	100.47	457.20	105.48	456.04	100.30
1245	2	1	461.88	106.04	461.30	100.63	462.02	106.02	461.47	100.47	456.79	104.34	454.89	100.57
1246	2	1	460.80	106.09	460.08	100.63	460.83	106.10	460.25	100.46	455.86	103.76	453.87	100.99
1247	2	1	459.58	106.37	458.74	100.68	459.88	106.14	458.98	100.49	454.95	104.86	452.91	101.47
1248	2	1	458.50	106.59	457.54	100.81	458.82	106.29	457.76	100.66	453.84	106.51	451.95	101.90
1249	2	1	457.36	106.79	456.30	100.99	457.59	106.56	456.53	100.83	452.30	107.87	450.94	102.26
1250	2	1	456.16	106.98	455.04	101.22	456.17	107.05	455.27	100.98	450.55	108.70	449.86	102.52
1251	2	1	454.97	107.24	453.87	101.45	455.32	107.02	454.06	101.19	448.92	109.08	448.72	102.63
1252	2	1	453.61	107.58	452.59	101.74	454.26	106.90	452.89	101.57	447.77	109.12	447.52	102.67
1253	2	1	452.35	107.79	451.38	102.05	452.94	107.24	451.69	102.01	446.60	109.13	446.31	102.70
1254	2	1	451.15	107.84	450.16	102.36	451.13	108.23	450.49	102.24	445.54	109.13	445.13	102.73
1255	2	1	449.94	107.91	448.98	102.62	450.05	108.11	449.22	102.38	444.71	108.96	444.02	102.80
1256	2	1	448.66	108.06	447.71	102.84	449.12	107.90	447.99	102.51	444.08	108.57	443.06	102.93
1257	2	1	447.54	108.24	446.56	103.04	447.95	107.97	446.76	102.72	443.37	108.41	442.26	103.08
1258	2	1	446.15	108.73	445.34	103.27	445.92	109.55	445.54	102.88	442.69	108.49	441.57	103.20
1259	2	1	444.82	109.09	444.08	103.49	444.90	109.67	444.28	103.02	441.98	108.80	440.92	103.30
1260	2	2	567.77	98.20	565.99	95.77	567.61	98.26	566.28	95.68	567.61	98.17	566.06	95.34
1261	2	2	566.61	98.96	565.09	96.41	566.64	98.77	565.17	96.23	566.63	98.75	564.98	95.93
1262	2	2	565.92	99.41	564.53	96.66	565.76	99.34	564.22	96.82	565.67	99.37	563.85	96.59
1263	2	2	565.31	99.83	563.67	96.91	564.57	100.09	563.08	97.38	564.76	100.00	562.82	97.29
1264	2	2	564.90	100.22	562.55	97.44	564.12	100.38	562.10	98.10	563.84	100.65	561.85	98.02
1265	2	2	564.33	100.86	561.74	98.35	563.01	101.30	561.16	98.93	562.89	101.34	560.89	98.84
1266	2	2	563.06	101.90	561.00	99.36	561.81	102.18	560.31	99.43	561.79	102.13	559.97	99.62
1267	2	2	561.02	103.03	559.93	100.01	560.85	102.80	559.15	99.92	560.53	103.02	558.85	100.31
1268	2	2	560.26	103.34	558.76	100.41	560.20	103.27	558.11	100.63	559.65	103.64	557.91	100.82
1269	2	2	559.70	103.68	557.68	101.06	558.87	104.35	557.14	101.21	558.66	104.31	556.79	101.50
1270	2	3	649.63	127.86	649.59	123.73	649.17	128.05	649.20	123.85	649.32	128.32	649.51	123.53
1271	2	3	648.40	127.92	648.33	123.73	648.05	128.06	648.20	123.80	648.09	128.27	648.29	123.47
1272	2	3	646.94	127.79	647.08	123.70	646.96	128.05	646.94	123.77	646.88	128.18	646.96	123.48
1273	2	3	646.15	127.78	645.81	123.76	645.80	128.08	645.68	123.78	645.79	128.12	645.80	123.53
1274	2	3	645.02	127.85	644.58	123.91	644.83	128.16	644.45	123.79	644.53	128.07	644.52	123.57
1275	2	3	643.22	128.04	643.34	123.97	643.35	128.29	643.23	123.91	643.24	128.07	643.20	123.59
1276	2	3	641.88	127.94	642.09	123.77	641.85	128.21	641.95	124.00	642.01	128.09	641.96	123.60
1277	2	3	640.75	127.83	640.86	123.82	640.64	128.20	640.69	123.99	640.85	128.11	640.79	123.61
1278	2	3	639.47	127.73	639.71	123.79	639.35	128.14	639.45	123.99	639.64	128.13	639.56	123.63
1279	2	3	638.74	127.74	638.49	123.73	638.24	128.12	638.18	123.99	638.35	128.14	638.26	123.67
1280	2	3	637.77	127.81	637.27	123.90	637.06	128.12	636.96	124.04	637.03	128.15	636.95	123.71
1281	2	3	636.30	127.91	635.97	124.11	635.88	128.16	635.72	124.08	635.79	128.16	635.76	123.73
1282	2	3	634.64	127.98	634.78	124.15	634.32	128.22	634.59	124.03	634.43	128.17	634.48	123.72
1283	2	3	633.10	127.76	633.64	124.05	632.99	128.13	633.36	123.90	633.08	128.17	633.24	123.67
1284	2	3	632.06	127.65	632.49	123.88	631.76	128.01	632.12	123.80	631.71	128.14	631.99	123.58
1285	2	4	685.13	153.27	682.31	154.15	685.62	152.29	681.55	153.50	685.60	152.45	681.86	153.91
1286	2	4	685.08	152.31	681.94	153.49	685.12	151.21	681.39	153.01	685.09	151.32	681.49	152.94
1287	2	4	684.55	150.58	681.28	152.48	684.72	150.51	681.15	152.56	684.59	150.32	681.08	152.06
1288	2	4	683.99	149.64	680.68	151.38	684.35	149.73	680.50	151.49	684.02	149.21	680.55	150.96
1289	2	4	683.65	149.15	680.29	150.13	684.08	148.89	680.03	150.35	683.39	148.03	679.97	149.74
1290	2	4	683.06	147.44	679.97	148.94	683.41	147.45	679.62	149.16	682.84	146.97	679.46	148.67
1291	2	4	682.34	146.33	679.51	147.83	682.80	146.22	679.12	148.00	682.20	145.80	678.92	147.59
1292	2	4	681.71	145.20	678.92	146.70	682.03	144.84	678.58	147.04	681.64	144.86	678.46	146.74
1293	2	4	681.16	144.10	678.36	145.74	681.51	143.97	677.95	145.94	681.01	143.85	677.90	145.78
1294	2	4	680.62	143.15	677.95	145.24	680.99	142.97	677.47	145.24	680.35	142.84	677.30	144.79
1295	2	4	679.97	142.21	677.20	144.56	680.13	141.62	676.68	144.26	679.67	141.84	676.70	143.83
1296	2	4	679.53	141.45	676.36	143.66	679.39	140.66	675.94	143.27	678.94	140.80	676.03	142.82
1297	2	4	678.70	140.37	675.80	142.58	678.37	139.47	675.28	142.38	678.29	139.85	675.41	141.97
1298	2	4	677.73	139.58	675.20	141.47	677.41	138.69	674.67	141.68	677.73	139.03	674.88	141.36
1299	2	4	676.98	138.45	674.58	140.87	676.92	138.22	673.96	140.98	677.08	138.14	674.29	140.80
1300	2	4	676.24	137.58	673.91	140.45	676.18	137.30	673.18	140.22	676.42	137.35	673.70	140.35
1301	2	4	675.37	136.66	672.87	139.84	675.15	136.29	672.48	139.64	675.43	136.31	672.66	139.61
1302	2	4	674.49	135.82	671.83	139.13	674.05	135.46	671.60	139.03	674.40	135.43	671.67	138.81
1303	2	4	673.44	135.10	670.93	138.27	673.50	135.05	670.58	138.25	673.32	134.62	670.69	137.98
1304	2	4	672.79	134.71	669.99	137.44	672.47	134.19	669.77	137.31	672.43	133.98	669.81	137.24
1305	2	4	671.79	133.41	669.00	136.60	671.01	132.88	668.82	136.68	671.32	133.08	668.73	136.37
1306	2	4	670.89	132.83	668.18	135.73	670.17	132.66	667.84	135.91	670.25	132.28	667.78	135.63
1307	2	4	669.35	132.10	667.31	134.82	669.58	132.24	667.27	135.41	669.33	131.62	666.94	135.03
1308	2	4	668.48	131.32	666.68	134.47	668.70	131.41	666.47	135.06	668.42	130.98	666.12	134.51
1309	2	4	667.68	130.84	665.51	134.01	668.17	131.10	665.41	134.46	667.54	130.35	665.08	133.84
1310	2	4	667.07	130.34	664.55	133.26	667.30	130.21	664.41	133.72	666.43	129.59	664.04	133.09
1311	2	4	665.28	129.06	663.54	132.45	665.69	129.17	663.45	132.92	665.31	128.87	663.16	132.53
1312	2	5	681.44	170.32	677.75	175.58	681.32	169.88	677.42	175.54	681.40	169.89	677.58	175.25
1313	2	5	680.58	169.63	676.82	175.01	680.60	169.35	676.59	175.00	680.39	169.19	676.69	174.64
1314	2	5	679.56	168.82	675.67	174.30	679.89	168.74	675.52	174.31	679.44	168.54	675.76	174.01
1315	2	5	678.64	168.11	674.63	173.60	679.57	168.45	674.57	173.49	678.43	167.85	674.67	173.27
1316	2	5	677.67	167.43	673.68	172.83	677.25	166.74	673.67	172.61	677.62	167.29	673.74	172.59
1317	2	5	676.94	166.97	672.83	171.90	676.46	166.53	672.73	171.79	676.74	166.66	672.69	171.76
1318	2	5	676.10	166.52	672.07	170.94	676.28	166.44	671.81	170.95	676.01	166.09	671.79	170.98
1319	2	5	674.82	165.68	671.15	170.11	675.41	165.70	671.01	170.04	675.25	165.46	670.87	170.12
1320	2	5	674.22	165.08	670.14	169.43	674.50	164.81	670.09	169.15	674.44	164.72	669.95	169.20
1321	2	5	673.50	164.19	669.09	168.61	673.64	163.51	669.13	168.35	673.61	163.89	669.06	168.29
1322	2	5	672.75	163.28	668.23	167.84	672.41	162.42	668.16	167.56	672.64	162.90	668.10	167.30
1323	2	5	671.86	162.39	667.31	166.87	671.67	161.81	667.21	166.75	671.58	161.81	667.10	166.28
1324	2	5	670.93	161.53	666.47	165.95	670.77	160.89	666.26	165.97	670.38	160.65	666.10	165.30
1325	2	5	669.94	160.58	665.60	165.08	669.56	159.84	665.28	165.18	669.21	159.67	665.23	164.50
1326	2	5	668.83	159.49	664.67	164.23	668.66	159.22	664.42	164.30	668.23	158.94	664.42	163.81
1327	2	5	667.49	158.45	663.73	163.40	667.41	158.38	663.61	163.55	667.38	158.30	663.59	163.14
1328	2	5	666.47	157.78	662.76	162.54	666.94	158.01	663.26	163.33	666.68	157.75	662.86	162.56
1329	2	5	665.71	157.25	661.92	161.81	666.43	157.57	662.84	163.12	665.78	157.01	661.90	161.82
1330	2	5	664.79	156.51	660.97	160.99	666.47	157.61	661.75	162.45	664.91	156.28	660.95	161.08
1331	2	5	663.79	155.64	660.01	160.21	665.32	156.59	661.02	161.51	663.90	155.43	659.93	160.24
1332	2	5	662.70	154.70	658.96	159.40	664.09	155.70	660.05	160.72	662.89	154.60	659.02	159.50
1333	2	5	661.67	153.88	658.04	158.71	663.00	154.77	659.03	159.99	661.74	153.74	658.15	158.85
1334	2	5	660.64	153.14	657.05	157.94	661.90	153.82	658.01	159.17	660.70	153.05	657.36	158.31
1335	2	5	659.73	152.50	656.15	157.21	661.15	153.35	657.06	158.43	659.67	152.41	656.30	157.63
1336	2	5	658.77	151.79	655.25	156.52	660.08	152.55	656.03	157.63	658.86	151.88	655.28	156.93
1337	2	5	657.81	151.07	654.39	155.92	658.91	151.48	655.08	156.87	657.97	151.23	654.32	156.23
1338	2	5	656.82	150.36	653.51	155.35	657.67	150.76	654.15	156.08	656.90	150.45	653.31	155.52
1339	2	5	655.82	149.67	652.63	154.82	656.45	149.99	653.07	155.47	655.70	149.59	652.23	154.80
1340	2	5	654.84	149.04	651.74	154.31	655.87	149.57	651.97	154.76	654.83	149.00	651.48	154.34
1341	2	5	653.66	148.33	650.65	153.72	654.61	148.66	651.02	154.00	653.75	148.31	650.54	153.80
1342	2	5	652.50	147.70	649.67	153.20	653.02	147.70	650.14	153.51	652.69	147.68	649.62	153.31
1343	2	5	651.11	147.08	648.54	152.60	652.11	147.20	649.45	153.25	651.64	147.11	648.75	152.87
1344	2	6	590.69	101.00	588.44	103.50	590.85	100.96	588.44	104.00	590.99	100.49	588.52	103.85
1345	2	6	589.24	100.08	587.54	102.74	590.07	100.23	587.69	103.52	589.92	99.71	587.53	103.18
1346	2	6	588.63	99.78	586.95	102.31	588.69	99.34	586.68	102.94	588.89	99.02	586.60	102.56
1347	2	6	587.82	99.15	586.19	101.91	587.92	98.85	585.62	102.35	587.86	98.39	585.62	101.91
1348	2	6	587.33	98.86	585.12	101.25	586.83	98.15	584.61	101.64	586.93	97.82	584.70	101.30
1349	2	6	585.70	97.69	584.18	100.43	585.87	97.67	583.63	100.83	585.85	97.15	583.61	100.56
1350	2	6	584.94	97.34	583.19	99.66	584.97	97.03	582.63	100.09	584.83	96.50	582.57	99.84
1351	2	6	584.04	96.53	582.53	99.33	584.06	96.21	581.59	99.42	583.76	95.80	581.53	99.10
1352	2	6	583.20	96.02	581.33	98.92	582.76	95.31	580.59	98.69	582.93	95.27	580.77	98.58
1353	2	6	582.49	95.57	580.39	98.10	581.81	94.72	579.73	98.12	581.88	94.61	579.80	97.96
1354	2	7	526.94	110.91	523.74	115.43	526.93	110.73	523.41	115.75	527.24	110.16	523.32	115.85
1355	2	7	526.21	110.36	523.11	115.04	526.24	110.20	522.78	115.35	526.39	109.56	522.46	115.26
1356	2	7	525.26	109.61	522.00	114.44	525.39	109.53	521.70	114.77	525.56	108.97	521.60	114.69
1357	2	7	524.43	108.96	520.90	113.73	524.60	108.94	520.70	114.01	524.53	108.23	520.55	113.99
1358	2	7	523.47	108.23	519.94	113.02	523.43	108.07	519.66	113.30	523.41	107.43	519.41	113.24
1359	2	7	522.32	107.44	518.96	112.29	522.55	107.42	518.68	112.55	522.43	106.73	518.42	112.58
1360	2	7	521.22	106.70	517.93	111.57	521.47	106.62	517.66	111.83	521.54	106.09	517.52	112.00
1361	2	7	520.23	106.01	517.04	111.02	520.16	105.67	516.68	111.08	520.46	105.31	516.42	111.29
1362	2	7	519.29	105.36	516.20	110.56	519.30	105.13	516.22	110.82	519.59	104.69	515.56	110.75
1363	2	7	518.22	104.66	515.26	110.10	518.38	104.57	515.10	110.34	518.64	104.03	514.65	110.20
1364	2	7	517.27	104.09	514.18	109.57	517.45	103.99	514.04	109.60	517.53	103.30	513.70	109.62
1365	2	7	516.83	103.82	513.10	108.89	516.29	103.31	513.62	109.40	516.27	102.58	512.69	109.03
1366	2	7	515.07	102.76	512.17	108.09	515.35	102.90	512.44	108.93	515.26	102.05	511.77	108.51
1367	2	7	514.04	102.23	511.59	107.83	515.16	102.84	511.43	108.26	514.31	101.53	510.92	108.07
1368	2	7	513.17	101.76	510.43	107.41	514.15	102.34	510.40	107.54	513.45	101.05	509.80	107.53
1369	2	8	419.85	116.70	418.07	112.85	419.26	116.97	418.18	113.02	419.66	117.18	418.25	112.51
1370	2	8	418.92	117.33	416.89	113.37	418.30	117.27	417.24	113.23	418.48	117.59	417.03	112.84
1371	2	8	416.88	117.95	415.81	113.91	417.01	117.64	416.00	113.50	417.05	118.02	415.84	113.17
1372	2	8	415.67	118.13	414.97	114.14	415.88	117.94	414.79	113.78	415.75	118.28	414.79	113.41
1373	2	8	414.69	118.32	413.93	114.32	414.98	118.23	413.55	114.11	414.86	118.46	413.63	113.69
1374	2	8	413.74	118.56	412.73	114.52	413.79	118.70	412.37	114.51	414.12	118.65	412.41	114.10
1375	2	8	412.96	118.81	411.50	114.85	412.76	119.03	411.18	114.88	413.04	119.04	411.26	114.58
1376	2	8	411.97	119.23	410.33	115.27	411.76	119.35	410.10	115.51	411.65	119.61	410.07	114.97
1377	2	8	410.53	119.90	409.16	115.65	410.54	120.01	409.38	115.69	410.39	120.08	409.09	115.20
1378	2	8	408.76	120.23	407.98	115.93	408.81	120.16	408.63	115.77	409.11	120.37	408.17	115.38
1379	2	8	408.02	120.39	406.89	116.18	408.13	120.26	407.65	115.81	408.05	120.59	407.08	115.58
1380	2	8	407.05	120.72	405.67	116.50	407.16	120.46	406.89	115.80	407.01	120.83	406.16	115.71
1381	2	8	405.16	121.13	404.42	116.92	406.53	120.57	405.65	115.93	405.71	121.09	404.95	115.82
1382	2	8	403.83	121.13	403.45	117.16	406.24	120.56	404.50	116.34	404.59	121.18	403.72	116.12
1383	2	9	384.89	124.49	383.53	119.93	384.32	124.47	383.01	120.10	384.67	124.61	382.96	119.77
