			O1				O2				O3			
1105	4	10	524.73	253.48	519.51	253.85	525.18	254.42	519.65	253.91	525.31	253.81	519.41	254.64
1106	4	10	524.63	248.95	519.37	248.92	524.71	249.09	519.53	249.43	524.91	249.68	518.86	249.66
1107	5	1	698.22	239.61	697.39	248.14	698.44	239.90	696.87	247.82	698.68	240.21	697.90	247.26
1108	5	2	673.00	235.88	674.54	245.09	671.63	236.45	672.28	245.93	672.64	235.97	673.37	244.58
1109	5	2	667.31	236.57	669.61	245.85	666.53	237.34	670.31	246.28	667.37	236.17	669.97	245.41
1110	5	2	663.37	237.86	665.83	247.03	663.41	238.49	665.96	247.04	663.98	237.29	665.16	246.72
1111	5	2	658.06	239.22	661.00	248.04	659.04	239.54	662.21	248.39	659.33	238.60	661.26	247.55
1112	5	2	654.84	239.73	656.31	249.60	657.06	239.90	657.49	249.58	653.90	239.67	656.64	249.04
1113	5	2	651.16	240.23	653.89	249.94	649.43	241.17	652.75	250.85	649.96	240.89	652.81	250.17
1114	5	2	645.22	242.22	649.20	251.31	645.42	242.16	647.87	252.20	645.61	241.88	648.13	251.61
1115	5	2	642.86	242.75	644.44	252.63	641.02	243.40	642.96	253.24	641.54	243.29	644.22	252.16
1116	5	3	462.14	201.95	468.79	202.15	462.38	201.69	469.23	202.14	461.82	202.28	468.02	202.96
1117	5	3	461.90	205.95	469.16	205.59	462.45	206.29	469.24	206.11	461.55	206.88	468.41	206.38
1118	5	3	462.49	212.02	469.57	210.52	462.53	211.64	470.37	210.86	462.83	212.49	469.59	211.18
1119	5	3	463.54	215.47	469.73	215.51	463.16	215.66	470.18	215.36	463.90	216.48	469.68	215.63
1120	5	3	464.25	220.67	469.88	219.47	464.37	220.65	470.56	218.80	464.61	220.63	470.03	219.61
1121	5	3	464.91	225.48	471.29	224.30	464.79	224.19	471.78	223.44	465.61	226.15	471.80	224.24
1122	5	3	465.83	229.83	471.89	229.29	465.26	228.32	471.68	228.44	466.33	229.38	472.10	229.20
1123	5	3	466.13	234.00	471.24	234.17	466.20	233.19	471.52	233.48	466.47	232.75	472.29	234.15
1124	5	3	465.12	238.84	472.26	239.09	465.29	239.31	472.61	238.23	465.28	238.91	472.08	238.05
1125	5	3	466.46	244.26	472.52	242.52	465.88	243.69	473.01	241.19	464.96	243.18	472.65	242.90
1126	5	3	466.79	247.57	473.49	247.37	466.02	246.07	473.78	245.95	466.48	247.93	472.47	247.34
1127	5	3	467.33	253.92	473.58	251.87	466.38	251.15	474.06	250.92	467.88	254.52	474.07	251.55
1128	5	4	211.04	567.23	214.39	562.89	211.76	567.47	214.82	563.70	212.17	567.32	214.67	562.77
1129	5	4	208.15	565.34	210.53	559.83	208.77	565.79	210.83	560.77	208.45	565.44	211.58	560.23
1130	5	4	203.18	563.29	205.93	557.75	203.17	563.58	206.44	558.27	204.97	563.99	207.32	558.05
1131	5	4	197.84	560.31	201.51	555.60	199.18	561.42	201.96	556.11	201.02	561.84	203.18	555.61
1132	5	4	194.89	558.30	198.96	553.08	195.02	558.91	198.05	553.13	194.98	559.00	200.04	553.23
1133	5	4	190.94	555.87	195.14	549.93	190.57	556.14	193.57	551.02	192.62	557.88	196.58	549.73
1134	5	4	187.60	553.81	190.56	548.11	186.77	553.96	189.31	548.39	188.23	555.41	191.89	547.98
1135	5	4	183.10	551.56	185.97	546.09	182.11	551.48	184.83	546.22	184.67	552.92	187.39	545.80
1136	5	4	177.45	548.29	181.82	543.38	176.49	548.14	180.77	543.27	178.67	549.58	183.45	542.90
1137	5	4	173.66	545.27	177.74	540.51	172.92	545.04	177.14	540.77	175.26	546.91	179.24	540.27
1138	5	4	170.21	542.52	174.04	537.26	170.64	541.46	174.37	537.94	170.72	543.29	175.60	537.00
1139	5	4	166.12	539.95	169.75	534.57	167.78	540.75	171.27	534.13	167.43	540.87	171.65	533.98
1140	5	4	162.69	537.58	165.39	532.33	163.49	539.41	166.46	533.57	163.41	538.27	167.69	530.95
1141	5	4	158.44	535.09	161.11	529.70	159.41	535.70	162.23	530.88	159.26	536.14	163.09	528.95
1142	5	4	153.80	532.66	156.52	527.92	154.64	533.57	157.94	528.42	154.69	533.38	158.59	526.95
1143	5	5	941.59	522.15	936.65	525.35	941.63	522.30	936.47	526.08	941.63	522.25	937.03	525.09
1144	5	5	939.07	517.92	933.88	521.25	939.24	518.42	934.10	521.70	939.20	517.79	934.02	521.18
1145	5	5	936.65	514.30	931.71	518.40	936.23	513.97	931.41	518.07	936.72	514.10	931.97	518.36
1146	5	5	933.58	510.56	928.77	514.44	932.81	509.90	928.06	514.50	933.84	510.47	928.94	514.41
1147	5	5	929.26	506.97	925.28	511.70	929.72	507.50	925.99	512.33	930.45	506.70	926.45	511.91
1148	5	5	924.81	503.57	921.21	508.61	925.78	504.08	921.73	509.64	926.78	504.33	922.64	508.79
1149	5	5	922.10	501.19	917.47	505.37	922.88	501.63	918.33	506.11	923.27	501.20	919.08	505.25
1150	5	5	920.43	498.73	914.82	501.27	921.37	499.97	915.71	502.26	921.60	498.81	915.57	501.88
1151	5	5	918.24	494.68	913.05	496.54	918.84	495.16	913.45	497.88	919.32	494.55	913.82	497.21
1152	5	5	915.42	488.23	910.11	492.54	916.07	489.29	910.52	493.95	916.39	488.89	911.01	493.14
1153	5	5	911.68	483.72	907.60	489.51	912.59	484.59	907.39	490.10	913.21	484.70	907.74	489.33
1154	5	5	908.65	481.69	903.59	486.64	907.80	480.87	903.68	486.74	909.53	480.88	904.27	485.84
1155	5	5	906.87	480.02	900.81	482.58	906.46	479.79	900.63	482.82	907.19	478.25	901.52	481.63
1156	5	5	905.25	477.56	898.89	478.05	905.18	477.26	899.20	478.17	905.07	474.33	899.23	477.20
1157	5	5	903.79	471.73	897.87	473.17	903.61	471.49	898.07	473.40	903.86	470.69	897.76	472.54
1158	5	5	901.40	465.42	895.92	468.70	901.63	466.00	895.25	469.41	901.42	464.53	895.97	467.86
1159	5	5	898.93	461.14	893.31	464.48	899.16	461.49	893.40	464.98	898.95	460.47	893.67	463.52
1160	5	5	896.05	456.17	890.83	460.18	896.38	456.82	890.89	460.78	895.99	456.11	891.50	459.01
1161	5	5	892.31	451.54	887.49	456.44	892.92	452.60	887.89	456.75	892.65	451.34	888.74	454.86
1162	5	5	888.38	448.03	884.05	452.70	888.89	448.72	884.67	452.91	888.79	447.31	885.05	451.53
1163	5	5	884.80	444.74	880.44	449.32	885.15	445.07	880.97	449.71	884.55	443.76	881.27	448.29
1164	5	5	880.66	441.23	876.83	445.92	881.43	441.78	877.51	446.03	881.59	440.88	877.69	444.82
1165	5	5	877.55	438.24	872.97	442.71	877.65	438.50	873.84	442.61	877.71	437.40	873.63	441.98
1166	5	5	873.38	434.37	869.32	439.31	873.36	434.44	869.97	439.43	874.20	434.16	869.89	438.68
1167	5	5	868.75	430.74	865.43	437.02	869.25	431.70	866.07	436.33	869.93	430.74	865.81	435.84
1168	5	5	865.14	428.56	861.40	434.18	864.76	428.87	861.77	433.95	865.10	428.13	861.75	433.02
1169	5	5	860.10	425.64	857.07	431.55	860.24	426.56	857.94	431.56	860.90	425.34	857.95	430.69
1170	5	5	855.87	423.70	852.54	429.63	855.92	424.02	853.29	429.74	856.38	423.28	853.49	428.45
1171	5	5	851.78	421.00	848.59	427.38	852.65	422.17	848.91	427.39	852.36	420.88	849.10	426.16
1172	5	5	848.21	419.03	843.90	425.99	847.81	419.34	844.52	424.90	848.28	418.02	844.99	424.37
1173	5	5	844.74	416.73	840.13	422.72	844.24	417.02	840.06	422.80	843.93	415.43	840.72	421.87
1174	5	5	839.90	413.77	836.19	419.64	840.51	414.48	836.13	419.73	840.20	413.17	836.46	419.30
1175	5	5	835.52	410.97	831.80	417.06	834.79	410.72	832.33	416.65	835.10	410.33	832.49	417.25
1176	5	5	829.48	408.31	827.27	415.12	829.60	408.80	827.57	415.08	830.38	408.22	827.93	415.23
1177	5	6	513.98	910.59	510.86	918.67	513.64	911.18	511.32	918.83	511.74	908.25	508.78	918.23
1178	5	6	517.75	911.85	515.64	919.72	518.79	912.80	516.17	919.77	515.95	909.92	513.58	919.62
1179	5	6	522.73	913.10	518.23	921.31	522.43	914.15	518.88	921.05	520.58	911.74	517.96	921.79
1180	5	6	525.62	913.83	522.63	923.22	525.07	915.12	523.49	922.66	527.69	913.35	522.70	923.23
1181	5	6	530.56	916.23	527.49	924.54	530.83	916.72	528.47	923.35	530.15	914.93	527.55	924.28
1182	5	6	535.50	918.28	532.23	925.90	536.97	919.11	532.72	925.79	536.34	917.97	532.12	926.17
1183	5	6	540.87	920.76	536.71	928.12	541.64	921.81	536.66	928.08	541.67	919.96	536.22	928.70
1184	5	6	545.59	924.19	538.95	930.06	545.55	925.63	540.53	931.26	545.35	923.42	539.05	930.77
1185	5	6	548.06	926.63	542.25	933.76	549.03	928.67	544.11	933.96	548.16	925.96	542.83	934.03
1186	5	6	550.53	929.22	546.04	937.02	551.41	931.25	548.11	936.95	551.53	929.57	546.95	936.54
1187	5	6	553.75	931.22	550.79	938.46	554.46	932.86	552.50	939.26	556.24	931.56	551.08	939.24
1188	5	6	558.22	933.09	555.52	940.20	560.06	934.47	557.27	940.77	558.51	933.16	555.70	941.03
1189	5	6	563.03	935.57	560.06	942.26	564.95	937.47	561.83	942.80	564.11	935.22	560.18	943.16
1190	5	6	567.91	938.48	564.52	944.63	569.18	940.00	565.94	945.44	567.74	937.06	564.57	945.54
1191	5	6	572.07	941.14	568.63	947.24	574.05	942.48	570.15	948.22	572.60	940.18	568.94	947.83
1192	5	6	577.66	944.58	572.85	949.98	578.47	945.05	574.40	950.90	578.21	943.21	573.33	950.01
1193	5	6	580.69	946.87	576.75	952.94	582.00	947.52	578.69	953.36	581.28	945.38	577.33	953.03
1194	5	6	583.72	948.58	581.05	955.39	585.82	949.75	582.77	956.22	586.06	948.21	581.70	955.40
1195	5	6	589.08	950.27	585.50	957.79	590.24	951.51	587.33	958.23	589.30	949.75	586.14	957.64
1196	5	6	591.19	951.05	590.19	958.99	593.32	952.47	592.18	959.26	592.94	950.43	590.83	959.11
1197	5	6	597.22	952.91	595.14	959.27	598.70	953.64	597.10	960.02	598.56	952.24	595.57	960.60
1198	5	6	602.12	954.37	599.50	961.95	603.72	955.08	601.59	962.20	604.04	954.16	600.36	962.03
1199	5	6	605.58	955.49	604.39	962.87	607.98	956.45	606.32	963.49	606.70	955.05	605.01	963.43
1200	5	6	610.61	956.72	609.30	963.38	612.41	957.26	611.19	964.54	610.76	956.45	609.97	964.33
1201	5	6	615.35	957.70	614.16	964.45	616.83	957.70	616.09	965.49	615.81	956.77	614.85	965.10
1202	5	6	620.78	958.54	619.02	965.83	623.16	958.77	620.97	966.52	619.55	957.70	619.78	965.88
1203	5	6	623.99	958.97	623.88	966.80	625.29	959.42	625.83	966.91	624.56	958.31	624.72	966.11
1204	5	6	627.74	959.49	628.80	966.43	629.35	959.34	630.77	966.71	628.54	958.34	629.66	966.36
1205	5	6	631.50	959.89	633.85	966.52	633.50	958.67	635.82	966.38	632.73	957.94	634.64	966.15
1206	5	6	635.18	958.50	638.63	965.29	636.99	957.80	640.30	964.33	635.83	957.54	639.19	964.26
1207	5	6	639.55	956.69	643.21	963.15	641.45	955.28	644.79	962.31	640.25	955.37	643.71	962.11
1208	5	6	644.99	953.37	647.82	961.38	648.12	951.76	649.45	960.61	644.92	952.58	647.79	959.27
1209	5	6	649.09	951.12	652.17	958.81	650.50	950.86	653.36	957.87	650.35	950.15	652.40	957.47
1210	5	6	654.60	949.55	656.47	956.54	656.93	949.02	657.80	955.50	656.03	948.53	657.13	955.81
1211	5	6	662.12	948.68	661.28	955.65	663.07	948.67	662.78	955.65	661.81	947.84	662.01	954.88
1212	5	7	704.28	282.58	705.73	293.19	703.66	282.08	704.21	293.63	704.81	281.47	705.34	291.94
1213	5	7	698.87	282.71	700.72	294.10	697.12	282.86	699.30	294.00	698.75	282.24	700.85	292.29
1214	5	7	693.60	283.76	695.87	294.99	692.76	284.12	694.90	294.71	694.65	282.48	695.98	293.10
1215	5	7	689.94	284.80	690.87	295.16	688.48	284.70	689.83	295.49	689.56	283.26	691.07	293.99
1216	5	7	684.54	284.87	686.42	295.74	684.33	284.96	685.00	296.29	684.96	283.43	687.17	294.80
1217	5	7	680.03	285.28	681.51	296.79	679.08	285.28	680.97	296.92	678.55	284.23	682.34	296.08
1218	5	7	672.73	286.51	676.60	297.73	674.06	286.50	676.13	297.91	674.25	285.72	677.51	297.24
1219	5	7	670.32	287.74	671.70	298.46	669.58	287.26	671.19	298.70	669.07	286.79	672.68	298.34
1220	5	7	665.63	288.38	666.77	299.36	665.09	287.85	666.25	299.35	665.82	287.37	667.77	299.24
1221	5	7	662.27	288.41	661.82	299.22	660.74	287.95	661.27	299.57	663.62	287.55	662.81	300.00
1222	5	7	656.84	288.39	656.76	299.09	655.85	288.27	656.20	300.08	657.21	288.01	657.91	299.58
1223	5	7	650.25	288.93	651.81	299.20	648.45	289.37	651.32	300.29	652.31	288.53	652.92	299.77
1224	5	7	645.13	289.99	646.93	299.89	645.72	289.97	646.31	301.03	646.16	289.48	647.95	300.03
1225	5	7	639.78	291.04	642.01	300.91	639.88	290.61	642.99	301.73	640.30	290.78	643.12	301.28
1226	5	7	635.31	291.75	638.83	302.23	636.21	291.20	638.13	303.07	635.46	291.35	639.29	302.21
1227	5	7	630.48	293.03	634.21	304.17	629.37	292.45	633.30	304.30	630.74	292.55	635.18	304.04
1228	5	7	625.97	294.48	629.33	305.67	624.20	294.57	628.53	305.92	626.86	293.49	630.62	305.97
1229	5	7	621.27	296.12	624.58	306.81	620.83	295.81	623.87	307.57	621.14	295.52	625.73	307.14
1230	5	7	616.87	297.29	619.78	308.46	615.52	297.46	618.92	308.50	619.65	296.24	620.85	308.11
1231	5	7	611.66	298.96	615.35	309.00	611.28	298.80	614.28	310.07	612.97	297.86	615.85	308.30
1232	5	7	608.01	299.90	610.76	310.73	604.99	300.30	609.50	311.65	608.64	298.35	611.51	310.53
1233	5	7	601.91	302.05	605.98	312.15	601.44	301.77	604.79	313.13	603.10	299.89	606.75	311.98
1234	5	7	597.46	303.74	601.26	314.08	595.08	303.80	600.54	314.80	597.64	302.89	602.08	313.64
1235	5	7	594.33	304.69	596.57	315.44	593.74	304.80	595.74	316.40	595.04	304.15	597.39	315.11
1236	5	7	587.26	306.39	591.78	316.87	586.82	306.01	590.90	317.30	588.39	305.04	592.68	316.63
1237	5	7	583.86	307.87	586.91	318.03	582.54	307.50	586.13	318.81	582.10	307.99	587.88	318.06
1238	5	7	577.23	310.78	583.37	319.80	576.51	310.87	582.94	320.30	579.21	309.34	583.40	320.02
1239	5	7	575.00	312.08	578.87	321.99	573.73	312.77	579.62	322.48	574.34	311.05	579.13	322.65
1240	5	7	569.50	315.30	575.29	323.78	571.51	313.81	575.10	324.53	570.69	312.65	574.52	324.40
1241	5	7	567.59	316.21	571.36	326.97	565.95	316.04	570.40	326.20	566.72	314.31	569.75	326.03
1242	5	7	564.65	316.82	566.64	328.46	563.81	316.62	565.93	328.17	560.48	316.32	565.07	327.70
1243	5	7	558.79	317.52	561.79	329.43	557.81	317.68	560.98	328.94	556.43	318.11	560.43	329.47
1244	5	7	553.67	318.63	557.21	331.25	553.13	318.84	556.29	330.78	551.75	318.81	555.93	331.38
1245	5	7	547.75	320.77	552.41	332.69	547.48	320.29	551.41	331.99	548.49	319.99	551.09	332.35
1246	5	7	543.21	322.50	547.57	334.06	543.58	321.70	546.67	333.33	540.60	321.73	546.51	334.37
1247	5	7	538.05	324.48	543.11	336.28	537.15	324.14	542.04	335.21	535.70	324.39	541.85	336.11
1248	5	7	533.16	326.91	538.41	337.83	532.30	326.73	537.52	337.17	531.26	326.44	537.35	338.26
1249	5	7	528.74	329.39	533.90	340.08	526.88	329.59	533.26	339.71	527.25	329.15	532.79	340.30
1250	5	7	523.37	332.45	529.42	342.25	523.92	331.49	528.53	341.70	522.90	331.77	528.40	342.44
1251	5	7	520.17	334.23	524.86	344.51	518.51	333.96	524.76	343.92	517.25	334.95	523.86	344.42
1252	5	7	514.75	337.51	520.37	346.68	514.33	337.74	520.27	346.31	513.56	337.84	520.07	346.77
1253	5	7	510.07	341.48	516.99	348.56	510.05	341.34	516.13	348.98	510.26	340.87	517.68	348.63
1254	5	7	507.45	344.45	513.25	351.80	506.83	345.05	512.97	351.38	506.73	344.15	513.80	351.78
1255	5	7	503.30	348.30	509.33	354.92	503.67	348.08	508.91	354.38	503.29	347.27	509.97	355.00
1256	5	7	499.85	351.28	505.58	358.21	500.36	351.13	505.86	356.96	500.64	349.79	506.91	357.50
1257	5	7	497.45	353.28	504.56	359.40	497.86	353.08	504.68	358.54	496.66	352.45	505.54	359.61
1258	5	7	494.72	355.82	502.70	363.96	494.94	355.46	502.66	363.14	493.84	354.68	502.76	363.69
1259	5	7	491.96	357.50	499.25	367.53	492.20	357.81	499.62	367.03	491.62	356.71	499.38	367.38
1260	5	7	487.68	360.44	495.38	370.70	488.42	360.02	495.48	369.85	488.26	358.79	495.07	369.92
1261	5	7	485.17	362.52	491.01	373.01	485.25	362.57	491.29	372.62	483.53	363.00	490.63	372.06
1262	5	7	479.72	366.25	486.60	375.38	481.05	365.32	486.79	374.51	479.17	365.28	486.59	374.93
1263	5	7	475.84	369.44	482.69	378.42	475.95	369.16	482.81	377.68	476.55	367.76	482.40	377.52
1264	5	7	471.98	372.12	478.73	381.47	471.97	371.97	479.30	381.16	471.88	371.38	478.55	380.58
1265	5	7	467.62	375.57	474.53	384.29	468.23	374.86	474.89	383.52	467.37	375.26	474.64	383.74
1266	5	7	463.41	379.13	470.78	387.55	463.41	378.48	471.44	387.09	463.15	379.10	470.88	386.98
1267	5	7	458.85	383.31	466.94	390.75	460.08	381.51	467.52	390.17	460.37	381.28	467.22	390.28
1268	5	7	455.67	386.42	463.60	394.54	454.97	386.01	463.88	393.60	455.77	385.28	463.24	393.34
1269	5	7	451.54	391.10	460.05	397.94	451.42	390.10	460.54	397.33	452.54	388.58	459.61	396.72
1270	5	7	447.87	395.53	456.91	401.95	448.91	393.56	457.14	400.89	446.85	395.65	456.75	400.78
1271	5	7	445.72	399.16	453.66	405.66	444.89	397.88	454.34	404.42	446.05	397.37	454.20	405.11
1272	5	7	442.81	402.16	450.61	409.50	442.57	400.24	451.68	408.59	441.16	401.93	450.95	408.87
1273	5	7	438.65	406.58	447.33	413.37	439.25	404.56	448.50	412.43	438.60	404.18	447.61	412.53
1274	5	7	437.32	407.82	444.02	417.02	438.06	405.59	444.86	415.74	435.00	408.02	444.06	415.94
1275	5	7	431.19	413.66	440.42	420.28	432.42	411.37	440.76	418.47	431.60	411.92	440.61	419.61
1276	5	8	837.81	259.33	838.73	268.66	838.16	259.05	838.34	269.35	838.67	259.39	838.66	267.79
1277	5	8	833.15	260.07	834.20	268.99	832.33	259.29	833.41	270.12	832.66	259.66	833.65	268.29
1278	5	8	827.94	260.38	829.24	269.62	828.01	259.96	828.41	269.95	829.07	259.73	828.61	268.58
1279	5	8	824.10	261.03	824.90	270.26	823.35	259.98	823.95	270.08	822.86	260.16	823.74	269.13
1280	5	8	819.14	261.18	820.35	270.90	818.91	260.49	819.96	270.27	819.21	261.03	821.32	269.34
1281	5	8	814.33	261.28	815.90	271.69	814.36	261.03	815.16	271.44	815.49	261.02	816.56	270.67
1282	5	8	809.66	262.27	811.56	272.47	809.85	261.37	811.72	271.69	810.10	261.54	812.10	271.48
1283	5	8	805.43	262.41	806.70	273.66	805.34	262.43	807.36	272.91	806.81	261.83	807.29	272.29
1284	5	8	800.12	263.48	801.76	273.73	800.97	262.83	802.52	274.03	801.31	262.52	802.33	272.86
1285	5	8	794.55	264.54	796.75	274.38	796.63	263.50	797.54	274.31	795.64	263.51	797.40	273.34
1286	5	8	790.99	265.29	791.78	274.93	790.90	264.91	792.55	274.37	790.07	264.08	792.49	274.21
1287	5	8	785.82	265.74	786.90	275.24	787.18	265.53	787.57	274.99	786.12	265.18	787.49	274.58
1288	5	8	780.05	266.54	781.92	276.21	781.91	266.32	782.81	275.77	780.81	265.84	782.57	275.51
1289	5	8	775.22	267.91	777.95	276.93	776.37	267.37	777.86	276.58	776.30	266.00	778.14	276.13
1290	5	8	772.14	268.58	773.25	278.28	772.18	267.57	772.95	277.53	773.37	267.03	773.13	276.59
1291	5	8	767.53	268.79	768.27	278.76	767.08	268.15	769.02	277.89	768.27	267.46	769.72	277.16
1292	5	8	762.74	269.11	763.29	279.15	762.06	268.38	764.18	278.79	764.45	267.85	764.92	277.84
1293	5	8	757.46	269.30	758.23	279.52	758.03	269.12	759.19	278.81	759.17	268.08	759.98	278.25
1294	5	8	753.07	269.47	753.23	279.86	753.52	269.42	754.22	279.12	753.97	268.17	755.01	279.13
1295	5	8	746.98	269.84	748.85	280.27	748.69	269.47	749.31	279.96	748.10	268.88	750.07	279.41
1296	5	8	741.25	271.00	743.90	281.20	741.22	270.85	744.33	280.53	743.27	269.89	745.07	280.17
1297	5	8	736.67	272.30	739.07	282.28	737.43	272.30	739.69	282.26	737.91	271.74	740.62	280.90
1298	5	8	732.82	273.43	735.58	283.05	732.45	273.74	735.25	282.71	733.81	272.64	735.79	281.97
1299	5	8	727.97	274.85	730.80	284.36	727.62	275.47	730.53	284.12	727.53	274.56	730.97	282.98
1300	5	9	402.63	815.06	411.45	808.90	403.48	815.15	411.98	809.02	402.77	814.78	411.40	807.05
1301	5	9	405.10	818.94	413.60	811.62	405.30	817.67	413.55	810.93	405.20	818.06	413.48	810.41
1302	5	9	407.32	821.80	416.92	815.38	407.94	821.15	416.71	814.84	407.54	820.88	416.71	814.16
1303	5	9	410.35	825.85	419.20	818.68	409.92	824.07	419.44	818.94	410.56	825.12	419.26	818.47
1304	5	9	411.88	828.26	421.79	822.91	413.10	829.94	422.22	823.13	412.88	827.72	422.07	822.58
1305	5	9	415.39	833.09	424.41	827.09	415.20	832.84	424.79	827.39	415.50	833.06	424.68	826.80
1306	5	9	417.63	836.82	426.79	831.54	417.29	836.44	426.54	832.15	417.40	835.89	426.96	831.22
1307	5	9	420.64	840.83	428.98	836.01	421.02	842.21	429.36	836.19	420.01	840.06	429.62	835.37
1308	5	9	424.26	846.42	431.75	840.13	423.74	845.78	431.51	838.92	424.31	846.59	431.75	838.71
1309	6	1	740.66	946.66	740.82	953.22	740.05	944.45	740.78	953.33	739.91	945.44	740.39	953.29
1310	6	1	735.36	946.54	735.84	953.66	735.22	945.32	735.88	953.79	735.40	945.48	735.95	953.83
1311	6	1	730.20	947.53	730.83	953.68	731.01	945.83	731.45	954.37	730.98	945.86	731.47	953.79
1312	6	1	726.45	947.16	726.33	953.82	726.58	945.83	727.39	954.78	726.21	946.01	726.46	954.06
1313	6	1	721.88	946.94	722.54	954.52	722.06	945.96	722.47	955.54	721.64	946.01	722.51	954.45
1314	6	1	716.60	947.24	717.49	954.27	718.29	946.07	717.56	955.75	717.90	946.00	717.54	955.06
1315	6	1	712.82	947.52	712.60	954.63	712.24	946.19	713.53	955.54	711.49	946.14	712.57	954.99
1316	6	1	707.26	948.00	707.67	954.08	708.08	946.43	708.63	956.13	707.94	946.28	707.59	955.05
1317	6	1	702.20	948.49	702.70	954.45	703.13	946.68	703.69	956.76	702.21	946.42	702.66	955.52
1318	6	1	697.45	948.81	697.69	954.78	697.53	947.22	698.67	957.18	697.56	946.22	698.65	956.06
1319	6	1	692.88	948.68	693.24	955.37	694.09	947.22	694.77	957.54	693.59	946.57	693.72	956.39
1320	6	2	779.69	413.88	775.47	419.52	779.19	413.04	774.65	420.29	779.83	413.49	775.51	418.74
1321	6	2	775.69	410.70	771.43	416.61	776.20	410.87	770.79	417.06	776.05	411.03	772.57	416.78
1322	6	2	772.07	408.03	767.52	413.67	771.82	407.55	766.81	413.90	772.63	407.79	768.77	413.63
1323	6	2	768.32	405.14	764.01	410.81	767.83	404.90	763.59	410.91	768.95	405.22	765.00	410.44
1324	6	2	764.99	402.26	759.99	407.76	764.39	402.15	759.56	408.01	764.77	402.14	761.20	407.28
1325	6	2	760.95	398.84	756.41	404.24	761.05	399.01	755.59	404.77	761.83	399.34	757.50	403.92
1326	6	2	757.35	395.60	752.53	401.13	757.04	395.23	751.87	401.64	757.17	395.43	753.62	400.85
1327	6	2	753.93	392.30	748.86	397.75	754.03	392.46	748.04	398.33	754.51	392.98	749.57	397.92
1328	6	2	750.48	389.37	745.36	394.21	749.76	388.65	744.49	394.76	750.69	389.17	745.96	394.53
1329	6	2	746.85	385.56	742.09	391.01	746.29	385.84	741.06	391.88	747.55	386.30	742.84	392.05
1330	6	2	743.51	382.49	738.25	388.03	742.66	382.51	737.50	388.38	744.81	383.59	739.06	388.89
1331	6	2	739.53	379.53	734.76	384.32	740.04	379.76	733.66	385.13	740.50	380.00	735.34	385.62
1332	6	2	737.53	376.76	731.76	380.42	737.94	376.18	731.21	380.93	738.14	377.33	732.06	381.94
1333	6	2	733.67	371.88	728.97	376.32	734.10	372.31	728.38	376.81	734.21	373.23	729.29	377.89
1334	6	2	729.34	367.85	725.52	373.28	729.48	367.43	725.59	374.62	730.78	369.02	725.97	374.21
1335	6	2	725.79	365.48	721.73	370.97	726.43	365.46	721.48	371.77	726.15	365.05	722.13	371.08
1336	6	2	722.11	362.17	717.53	368.33	723.39	362.75	717.22	369.33	721.57	361.84	717.98	368.30
1337	6	2	718.98	359.41	713.53	365.24	719.27	358.96	713.80	365.61	719.01	359.57	713.88	365.65
1338	6	2	714.99	355.75	709.94	361.70	715.51	356.15	710.19	362.20	716.04	356.87	710.85	361.65
1339	6	2	711.08	352.56	706.07	358.69	711.51	352.72	706.38	359.00	712.16	353.10	707.15	358.36
1340	6	2	707.06	349.55	702.42	355.24	707.58	349.60	702.44	355.85	708.25	349.99	703.24	355.30
1341	6	2	703.02	346.49	698.88	352.57	702.59	346.09	698.58	352.73	702.99	346.73	699.70	352.61
1342	6	2	698.36	343.62	694.54	350.01	698.99	343.85	694.23	350.18	699.10	344.22	695.85	350.37
1343	6	2	694.28	341.36	690.36	347.08	695.26	341.00	690.36	347.04	694.72	341.86	691.46	347.91
1344	6	2	690.56	338.80	686.73	344.47	691.30	338.65	687.97	345.39	691.14	339.69	687.44	345.08
1345	6	3	615.18	92.38	619.01	101.55	615.58	92.13	620.79	101.30	615.66	93.18	618.71	100.80
1346	6	3	611.72	93.98	616.32	102.93	612.75	93.54	616.22	103.21	611.85	94.99	615.22	102.63
1347	6	3	607.92	95.82	611.71	104.68	607.73	95.98	611.59	105.11	607.56	96.71	610.62	104.65
1348	6	3	603.17	98.12	607.16	106.86	603.52	98.08	607.46	106.85	604.38	98.12	606.04	106.54
1349	6	3	599.10	99.81	602.61	109.04	598.27	100.01	603.23	109.42	599.11	100.04	601.35	108.21
1350	6	3	594.10	101.98	598.03	110.85	595.78	101.10	598.47	111.12	594.22	101.90	597.21	109.92
1351	6	3	590.01	103.51	593.46	112.76	590.36	103.23	593.92	112.84	590.03	103.50	592.44	111.39
1352	6	3	585.87	105.00	588.74	114.67	585.60	104.57	589.00	114.39	585.45	105.37	588.03	113.71
1353	6	3	580.60	106.82	583.96	115.92	581.38	106.07	584.43	116.02	580.71	106.68	583.88	115.42
1354	6	3	576.56	108.35	579.23	117.57	576.25	107.90	579.52	117.46	575.41	108.20	579.16	117.12
1355	6	3	571.36	109.91	574.38	118.84	571.56	109.51	574.76	118.71	571.48	109.57	574.48	118.44
1356	6	3	566.39	111.75	569.83	120.69	566.20	111.31	570.40	120.97	565.94	111.87	569.92	120.55
1357	6	3	562.81	113.02	565.07	122.48	563.94	112.07	565.73	122.76	561.26	113.16	565.84	122.24
1358	6	3	558.42	114.27	560.18	122.97	559.04	113.76	560.79	122.93	559.06	113.60	561.11	123.83
